year,preset_demand
2010,4911.508185331401
2011,4470.90560577251
2012,4450.0701443760145
2013,4782.624938175774
2014,4265.8088870333995
2015,4168.573904013453
2016,4053.71431813816
2017,3974.087776201934
2018,3966.9821425522964
2019,3916.7074796560714
2020,3864.6379395979316
2021,3779.8143291890324
2022,3435.3818370507274
2023,3026.212081568472
2024,2723.636128444512
2025,2459.025736838899
2026,2213.226825030727
2027,1997.7416309547802
2028,1817.299567001497
2029,1643.3613092095657
2030,1499.8657876711343
2031,1378.1744203372277
2032,1277.0313520963166
2033,1190.3520401097228
2034,1095.3900934040958
2035,1008.3211512916138
2036,909.5848768009482
2037,821.9024291546151
2038,734.2199815082801
2039,646.537533861945
2040,558.8550862156101
2041,471.17263856927514
2042,383.49019092294014
2043,295.807743276607
2044,208.12529563027206
2045,120.44284798393669
2046,32.76040033760189
2047,0.0
2048,0.0
2049,0.0
2050,0.0
