year,max_demand
2010,21.309923559914832
2011,21.63036362334672
2012,21.95080368677861
2013,22.2712437502105
2014,22.591683813642387
2015,22.912123877074272
2016,23.473883000621534
2017,24.035642124168792
2018,24.597401247716054
2019,25.15916037126331
2020,25.720919494810573
2021,25.63652375793962
2022,25.552128021068672
2023,25.467732284197723
2024,25.38333654732677
2025,25.298940810455825
2026,25.483556484861026
2027,25.66817215926623
2028,25.85278783367143
2029,26.037403508076636
2030,26.222019182481837
2031,26.442239308379474
2032,26.662459434277107
2033,26.882679560174743
2034,27.102899686072377
2035,27.323119811970013
2036,27.44575736711061
2037,27.56839492225121
2038,27.691032477391804
2039,27.813670032532407
2040,27.936307587673006
2041,28.21454978266942
2042,28.49279197766583
2043,28.771034172662244
2044,29.049276367658656
2045,29.32751856265507
2046,29.781145648336427
2047,30.234772734017778
2048,30.688399819699136
2049,31.142026905380494
2050,31.595653991061845
