year,preset_demand
2010,1572.7882947256999
2011,1431.6962811104534
2012,1425.0242429985171
2013,1531.5166415259748
2014,1366.0191598785445
2015,1334.8820758381755
2016,1298.1011512453535
2017,1272.6027323521903
2018,1270.3273299688376
2019,1254.2281200437444
2020,1237.554145365299
2021,1210.3914946003206
2022,1100.0955587050667
2023,969.0691249305607
2024,872.1767042358113
2025,787.4418100086094
2026,708.73082414427
2027,639.7270521579923
2028,581.9449706968533
2029,526.245571339816
2030,480.2947008322112
2031,441.3260682065853
2032,408.93751710999095
2033,381.18062408585905
2034,350.7714233704787
2035,322.88976099279074
2036,291.2719257120654
2037,263.19380345159186
2038,235.1156811911177
2039,207.0375589306435
2040,178.95943667016937
2041,150.88131440969522
2042,122.80319214922106
2043,94.7250698887475
2044,66.64694762827334
2045,38.56882536779906
2046,10.490703107324961
2047,0.0
2048,0.0
2049,0.0
2050,0.0
