year,max_demand
2010,0.8124698525021995
2011,0.8246870662496026
2012,0.8369042799970058
2013,0.8491214937444089
2014,0.8613387074918121
2015,0.8735559212392152
2016,0.8949737527470083
2017,0.9163915842548015
2018,0.9378094157625947
2019,0.9592272472703877
2020,0.980645078778181
2021,0.9774273763920336
2022,0.9742096740058861
2023,0.9709919716197389
2024,0.9677742692335916
2025,0.9645565668474443
2026,0.9715952908171416
2027,0.9786340147868389
2028,0.9856727387565362
2029,0.9927114627262333
2030,0.9997501866959306
2031,1.0081463788597838
2032,1.016542571023637
2033,1.0249387631874902
2034,1.0333349553513433
2035,1.0417311475151967
2036,1.0464068712950667
2037,1.0510825950749372
2038,1.0557583188548074
2039,1.0604340426346779
2040,1.0651097664145481
2041,1.0757181289688775
2042,1.0863264915232071
2043,1.0969348540775365
2044,1.107543216631866
2045,1.1181515791861953
2046,1.1354467295117374
2047,1.152741879837279
2048,1.1700370301628211
2049,1.187332180488363
2050,1.2046273308139048
