year,preset_demand
2010,2726.3996423810127
2011,2481.819226343193
2012,2470.253370732913
2013,2654.8559890479187
2014,2367.9691421075904
2015,2313.993578405131
2016,2250.2345206904993
2017,2206.0334795302037
2018,2202.0891112607746
2019,2174.1814263361193
2020,2145.277397260603
2021,2098.191440695372
2022,1906.9954601623756
2023,1679.8635420375815
2024,1511.9023091002093
2025,1365.015925158417
2026,1228.571875802481
2027,1108.9551035406173
2028,1008.7909258442448
2029,912.2370393503552
2030,832.5820486951255
2031,765.030639258223
2032,708.8856803828808
2033,660.7696157679675
2034,608.0558244500045
2035,559.7234744506842
2036,504.9145372966437
2037,456.24162769628555
2038,407.56871809592633
2039,358.8958084955671
2040,310.22289889520795
2041,261.54998929484873
2042,212.87707969448954
2043,164.20417009413134
2044,115.53126049377215
2045,66.85835089341273
2046,18.185441293053636
2047,0.0
2048,0.0
2049,0.0
2050,0.0
