year,max_demand
2010,266.46689819636424
2011,270.47379524226255
2012,274.48069228816087
2013,278.4875893340592
2014,282.4944863799575
2015,286.50138342585575
2016,293.5258202223688
2017,300.5502570188819
2018,307.574693815395
2019,314.59913061190804
2020,321.62356740842114
2021,320.5682529601187
2022,319.5129385118162
2023,318.4576240635138
2024,317.4023096152113
2025,316.3469951669089
2026,318.6554955225705
2027,320.9639958782321
2028,323.27249623389366
2029,325.58099658955524
2030,327.8894969452168
2031,330.64320808375595
2032,333.39691922229514
2033,336.15063036083427
2034,338.90434149937346
2035,341.6580526379126
2036,343.19155644560203
2037,344.72506025329153
2038,346.258564060981
2039,347.7920678686705
2040,349.32557167635997
2041,352.80481149810703
2042,356.28405131985414
2043,359.7632911416012
2044,363.24253096334826
2045,366.7217707850953
2046,372.3940859447209
2047,378.0664011043465
2048,383.7387162639721
2049,389.4110314235977
2050,395.0833465832232
