year,preset_demand
2010,2886.6525987735313
2011,2627.69617778893
2012,2615.4505016101816
2013,2810.90373583744
2014,2507.154186651389
2015,2450.0060346306896
2016,2382.4993320965887
2017,2335.700231792118
2018,2331.524020521226
2019,2301.975971159264
2020,2271.3730142967115
2021,2221.5194283543146
2022,2019.0852857212012
2023,1778.6029545444107
2024,1600.7692569400317
2025,1445.2491507388272
2026,1300.785161110173
2027,1174.137526207661
2028,1068.085875027595
2029,965.856721591431
2030,881.5197512493309
2031,809.9977892556906
2032,750.552728844811
2033,699.6084869206535
2034,643.7962720370299
2035,592.6230318555114
2036,534.5925221634126
2037,483.05870488890605
2038,431.52488761439844
2039,379.99107033989077
2040,328.45725306538316
2041,276.92343579087554
2042,225.3896185163679
2043,173.85580124186137
2044,122.32198396735373
2045,70.78816669284588
2046,19.25434941833836
2047,0.0
2048,0.0
2049,0.0
2050,0.0
