key,share
households_final_demand_for_cooking_network_gas,8.77938437980433E-02
households_final_demand_for_cooling_network_gas,0.00000000000000E+00
households_final_demand_for_hot_water_network_gas,1.78502001476134E-01
households_final_demand_for_space_heating_network_gas,7.33704154725822E-01
