year,max_demand
2010,1155.4095083393186
2011,1172.7835498322922
2012,1190.157591325266
2013,1207.5316328182396
2014,1224.9056743112133
2015,1242.2797158041867
2016,1272.7379120017456
2017,1303.1961081993043
2018,1333.6543043968632
2019,1364.1125005944218
2020,1394.5706967919807
2021,1389.9948175510328
2022,1385.418938310085
2023,1380.8430590691373
2024,1376.2671798281895
2025,1371.6913005872418
2026,1381.701036426815
2027,1391.7107722663884
2028,1401.7205081059617
2029,1411.730243945535
2030,1421.7399797851083
2031,1433.6801646794565
2032,1445.6203495738046
2033,1457.5605344681528
2034,1469.500719362501
2035,1481.440904256849
2036,1488.0902287788513
2037,1494.7395533008537
2038,1501.3888778228556
2039,1508.038202344858
2040,1514.6875268668605
2041,1529.7736287393602
2042,1544.85973061186
2043,1559.9458324843597
2044,1575.0319343568594
2045,1590.1180362293592
2046,1614.7133871494536
2047,1639.3087380695479
2048,1663.9040889896423
2049,1688.4994399097368
2050,1713.094790829831
