year,preset_demand
2010,52246.66255137742
2011,47559.708274841585
2012,47338.068957628166
2013,50875.65404063594
2014,45377.971291004294
2015,44343.62437467328
2016,43121.79397195911
2017,42274.75861953928
2018,42199.171726573266
2019,41664.36994103046
2020,41110.474969064846
2021,40208.155277801976
2022,36544.21998350179
2023,32191.635536069265
2024,28972.95338742855
2025,26158.133719796566
2026,23543.423061451034
2027,21251.177625857934
2028,19331.707013226725
2029,17481.42129309485
2030,15954.973243218194
2031,14660.469077776936
2032,13584.549511649355
2033,12662.48960812024
2034,11652.322344311433
2035,10726.117711110905
2036,9675.80065568979
2037,8743.069795637753
2038,7810.338935585694
2039,6877.608075533635
2040,5944.877215481578
2041,5012.14635542952
2042,4079.415495377462
2043,3146.684635325423
2044,2213.953775273365
2045,1281.2229152213026
2046,348.4920551692466
2047,0.0
2048,0.0
2049,0.0
2050,0.0
