year,max_demand
2010,1.0832931366695993
2011,1.0995827549994701
2012,1.115872373329341
2013,1.1321619916592118
2014,1.1484516099890827
2015,1.1647412283189535
2016,1.193298336996011
2017,1.2218554456730686
2018,1.250412554350126
2019,1.2789696630271836
2020,1.3075267717042411
2021,1.3032365018560446
2022,1.2989462320078482
2023,1.2946559621596518
2024,1.2903656923114553
2025,1.286075422463259
2026,1.2954603877561888
2027,1.3048453530491184
2028,1.314230318342048
2029,1.3236152836349777
2030,1.3330002489279074
2031,1.344195171813045
2032,1.3553900946981827
2033,1.3665850175833203
2034,1.3777799404684579
2035,1.3889748633535954
2036,1.3952091617267557
2037,1.4014434600999162
2038,1.4076777584730764
2039,1.4139120568462369
2040,1.4201463552193976
2041,1.43429083862517
2042,1.4484353220309427
2043,1.4625798054367152
2044,1.4767242888424879
2045,1.4908687722482605
2046,1.5139289726823164
2047,1.536989173116372
2048,1.560049373550428
2049,1.5831095739844838
2050,1.6061697744185395
