year,preset_demand
2010,6837.692737603921
2011,6224.29560076985
2012,6195.288933632262
2013,6658.26434008912
2014,5938.764498853508
2015,5803.3961125761125
2016,5643.491145191701
2017,5532.636839961401
2018,5522.744534427368
2019,5452.753264047798
2020,5380.263205501374
2021,5262.173656836366
2022,4782.662382250147
2023,4213.025325782652
2024,3791.785796257224
2025,3423.401079240989
2026,3081.205287080606
2027,2781.2115802606195
2028,2530.0041417926377
2029,2287.851157980575
2030,2088.0798762320514
2031,1918.663854258752
2032,1777.8547184345812
2033,1657.1817032004133
2034,1524.9777876542591
2035,1403.7623380024731
2036,1266.3038870445343
2037,1144.234328598667
2038,1022.1647701527968
2039,900.0952117069266
2040,778.0256532610566
2041,655.9560948151866
2042,533.8865363693166
2043,411.81697792344903
2044,289.747419477579
2045,167.67786103170837
2046,45.60830258583857
2047,0.0
2048,0.0
2049,0.0
2050,0.0
