year,preset_demand
2010,6125.3018659550835
2011,5575.812034954303
2012,5549.827452265193
2013,5964.567369644875
2014,5320.029235335662
2015,5198.764320272102
2016,5055.519188810046
2017,4956.214334273068
2018,4947.3526670599485
2019,4884.653497104736
2020,4819.715877367058
2021,4713.929589426743
2022,4284.376607495194
2023,3774.087675424782
2024,3396.7353469081445
2025,3066.7311070101705
2026,2760.187276411477
2027,2491.4486707625833
2028,2266.413494331282
2029,2049.489426446011
2030,1870.5314867116103
2031,1718.7662180254688
2032,1592.6274025645164
2033,1484.5268087312677
2034,1366.0966713066964
2035,1257.5101570500099
2036,1134.3729324839637
2037,1025.0212954891138
2038,915.6696584942616
2039,806.3180214994094
2040,696.9663845045573
2041,587.614747509705
2042,478.2631105148529
2043,368.911473520003
2044,259.55983652515084
2045,150.20819953029817
2046,40.85656253544622
2047,0.0
2048,0.0
2049,0.0
2050,0.0
