year,preset_demand
2010,12.246404964493768
2011,11.147801966377278
2012,11.09585061289168
2013,11.925046152037623
2014,10.636411700945287
2015,10.393964995402925
2016,10.107572924046133
2017,9.909031286390801
2018,9.891314026453685
2019,9.76595866552415
2020,9.636127939440593
2021,9.42462787786679
2022,8.565816363665702
2023,7.545588292006591
2024,6.791142302169831
2025,6.131360033437448
2026,5.518482501679522
2027,4.98118950512341
2028,4.531273409207978
2029,4.097573970387889
2030,3.739780762875949
2031,3.436354257448384
2032,3.184163092068895
2033,2.9680360051179235
2034,2.731256911672248
2035,2.5141583169627753
2036,2.2679682758447806
2037,2.049339960134753
2038,1.8307116444247205
2039,1.612083328714688
2040,1.393455013004656
2041,1.1748266972946235
2042,0.9561983815845911
2043,0.7375700658745633
2044,0.518941750164531
2045,0.30031343445449765
2046,0.08168511874446578
2047,0.0
2048,0.0
2049,0.0
2050,0.0
