year,preset_demand
2010,2722.9006695340145
2011,2478.634140067085
2012,2467.083127700658
2013,2651.448833004479
2014,2364.930167335892
2015,2311.02387412073
2016,2247.3466427122003
2017,2203.202327734092
2018,2199.2630215389304
2019,2171.3911524316836
2020,2142.524217849334
2021,2095.4986898731245
2022,1904.548084058471
2023,1677.7076596684367
2024,1509.9619827281606
2025,1363.2641080060062
2026,1226.9951665162866
2027,1107.5319065391536
2028,1007.4962762987568
2029,911.0663039302443
2030,831.5135399057324
2031,764.048823756095
2032,707.9759194994325
2033,659.9216054807908
2034,607.2754653323839
2035,559.0051435029806
2036,504.26654636068804
2037,455.6561019933899
2038,407.0456576260907
2039,358.43521325879146
2040,309.8247688914923
2041,261.2143245241931
2042,212.60388015689392
2043,163.99343578959576
2044,115.38299142229657
2045,66.77254705499716
2046,18.162102687698074
2047,0.0
2048,0.0
2049,0.0
2050,0.0
