year,preset_demand
2010,23628.913533063682
2011,21509.206131183546
2012,21408.96822111966
2013,23008.86547695008
2014,20522.500530758178
2015,20054.710002987285
2016,19502.128775250272
2017,19119.051194321637
2018,19084.86650058411
2019,18842.998704043184
2020,18592.495882238934
2021,18184.415577720636
2022,16527.375567277388
2023,14558.889227071348
2024,13103.218023080883
2025,11830.196411944697
2026,10647.675480597709
2027,9610.991670585401
2028,8742.897845634972
2029,7906.093365550416
2030,7215.746705650736
2031,6630.298267421338
2032,6143.706222014416
2033,5726.698270331958
2034,5269.84315720396
2035,4850.960722937521
2036,4375.947589602111
2037,3954.113624224572
2038,3532.2796588470233
2039,3110.4456934694745
2040,2688.611728091926
2041,2266.777762714378
2042,1844.9437973368294
2043,1423.1098319592897
2044,1001.2758665817413
2045,579.441901204191
2046,157.6079358266434
2047,0.0
2048,0.0
2049,0.0
2050,0.0
