year,max_demand
2010,23.79375996613584
2011,24.15154979730979
2012,24.50933962848374
2013,24.86712945965769
2014,25.22491929083164
2015,25.582709122005586
2016,26.209945616162383
2017,26.837182110319183
2018,27.464418604475984
2019,28.09165509863278
2020,28.718891592789582
2021,28.624658880052408
2022,28.530426167315234
2023,28.436193454578067
2024,28.341960741840893
2025,28.247728029103722
2026,28.453862088216287
2027,28.659996147328847
2028,28.86613020644141
2029,29.072264265553976
2030,29.278398324666536
2031,29.524286809465096
2032,29.77017529426365
2033,30.01606377906221
2034,30.261952263860767
2035,30.507840748659326
2036,30.644772659355525
2037,30.78170457005173
2038,30.918636480747928
2039,31.055568391444133
2040,31.19250030214034
2041,31.503173776945697
2042,31.81384725175106
2043,32.124520726556426
2044,32.43519420136179
2045,32.74586767616715
2046,33.25236850712945
2047,33.75886933809174
2048,34.265370169054044
2049,34.77187100001634
2050,35.278371830978635
