year,preset_demand
2010,1075.9341504519525
2011,979.4140299031466
2012,974.8497324183404
2013,1047.700483357591
2014,934.4847422973357
2015,913.1840674532568
2016,888.0224783269103
2017,870.5791773043347
2018,869.0225894670023
2019,858.0092256139075
2020,846.6026689651378
2021,828.0208778411536
2022,752.5681519506295
2023,662.9338285120076
2024,596.6503594049209
2025,538.6837743662901
2026,484.83810550470076
2027,437.63307795012815
2028,398.1047352375581
2029,360.0011416840788
2030,328.56645273838694
2031,301.9082669043937
2032,279.7514716603386
2033,260.763163306789
2034,239.9604286683475
2035,220.8867664188724
2036,199.25721280636287
2037,180.04915364041042
2038,160.84109447445758
2039,141.63303530850473
2040,122.4249761425519
2041,103.21691697659905
2042,84.00885781064622
2043,64.80079864469377
2044,45.59273947874094
2045,26.38468031278801
2046,7.176621146835207
2047,0.0
2048,0.0
2049,0.0
2050,0.0
