year,preset_demand
2010,79.07678634215976
2011,71.98294984003614
2012,71.6474925289577
2013,77.00172658172865
2014,68.68082984038956
2015,67.11531682745888
2016,65.26604230955503
2017,63.98403059212347
2018,63.869627713672365
2019,63.06019024024165
2020,62.221854694673546
2021,60.85616858279699
2022,55.310699948241385
2023,48.72294154267113
2024,43.851376008296626
2025,39.59106764448181
2026,35.633629867987764
2027,32.16425223308259
2028,29.259079728028663
2029,26.458620494504654
2030,24.1482986402847
2031,22.18903034809528
2032,20.560595965930577
2033,19.165032490190022
2034,17.636116058226516
2035,16.234279418102492
2036,14.644595152597727
2037,13.232880885441547
2038,11.821166618285337
2039,10.409452351129127
2040,8.997738083972921
2041,7.586023816816711
2042,6.174309549660503
2043,4.762595282504323
2044,3.3508810153481146
2045,1.9391667481918993
2046,0.5274524810356933
2047,0.0
2048,0.0
2049,0.0
2050,0.0
