year,preset_demand
2.01000000000000E+03,1.27999601000000E+06
2.01100000000000E+03,1.25164856900000E+06
2.01200000000000E+03,1.22330112700000E+06
2.01300000000000E+03,1.19495368600000E+06
2.01400000000000E+03,1.16660624400000E+06
2.01500000000000E+03,1.13825880300000E+06
2.01600000000000E+03,1.11863365100000E+06
2.01700000000000E+03,1.09900849900000E+06
2.01800000000000E+03,1.08156392000000E+06
2.01900000000000E+03,1.06193876800000E+06
2.02000000000000E+03,1.04231361600000E+06
2.02100000000000E+03,1.02268846500000E+06
2.02200000000000E+03,1.00524388500000E+06
2.02300000000000E+03,9.85618733400000E+05
2.02400000000000E+03,9.68174154000000E+05
2.02500000000000E+03,9.48549002300000E+05
2.02600000000000E+03,9.20201560800000E+05
2.02700000000000E+03,8.91854119400000E+05
2.02800000000000E+03,8.63506677900000E+05
2.02900000000000E+03,8.35159236500000E+05
2.03000000000000E+03,8.06811795000000E+05
2.03100000000000E+03,6.45449436000000E+05
2.03200000000000E+03,4.84087077000000E+05
2.03300000000000E+03,3.22724718000000E+05
2.03400000000000E+03,1.61362359000000E+05
2.03500000000000E+03,0.00000000000000E+00
2.03600000000000E+03,0.00000000000000E+00
2.03700000000000E+03,0.00000000000000E+00
2.03800000000000E+03,0.00000000000000E+00
2.03900000000000E+03,0.00000000000000E+00
2.04000000000000E+03,0.00000000000000E+00
2.04100000000000E+03,0.00000000000000E+00
2.04200000000000E+03,0.00000000000000E+00
2.04300000000000E+03,0.00000000000000E+00
2.04400000000000E+03,0.00000000000000E+00
2.04500000000000E+03,0.00000000000000E+00
2.04600000000000E+03,0.00000000000000E+00
2.04700000000000E+03,0.00000000000000E+00
2.04800000000000E+03,0.00000000000000E+00
2.04900000000000E+03,0.00000000000000E+00
2.05000000000000E+03,0.00000000000000E+00
