key,share
industry_final_demand_for_metal_steam_hot_water,7.39413088436708E-03
industry_final_demand_for_chemical_steam_hot_water,2.72718758767632E-01
industry_final_demand_for_other_steam_hot_water,7.19887110348001E-01
