key,share
buildings_final_demand_for_space_heating_electricity,1.35311625029943E-03
buildings_final_demand_for_cooling_electricity,1.48903909398740E-02
buildings_final_demand_for_lighting_electricity,1.64396474584462E-01
buildings_final_demand_for_appliances_electricity,8.19360018225364E-01
