key,share
industry_steel_blastfurnace_burner_coal_gas,2.47548113803017E-01
industry_steel_electricfurnace_burner_network_gas,4.18573357952223E-01
industry_aluminium_burner_network_gas,4.24813645711257E-02
industry_other_metals_burner_network_gas,2.91397163673635E-01
