year,max_demand
2010,144.78986552401102
2011,146.9670893682149
2012,149.14431321241878
2013,151.32153705662267
2014,153.49876090082654
2015,155.6759847450304
2016,159.49284629906685
2017,163.30970785310328
2018,167.12656940713973
2019,170.94343096117615
2020,174.76029251521257
2021,174.18686730521648
2022,173.6134420952204
2023,173.04001688522433
2024,172.46659167522822
2025,171.89316646523216
2026,173.14753411209858
2027,174.40190175896504
2028,175.65626940583147
2029,176.9106370526979
2030,178.16500469956432
2031,179.66128610689785
2032,181.15756751423137
2033,182.6538489215649
2034,184.15013032889846
2035,185.64641173623198
2036,186.4796702445075
2037,187.31292875278308
2038,188.14618726105863
2039,188.97944576933418
2040,189.81270427760975
2041,191.7032155168156
2042,193.59372675602143
2043,195.48423799522726
2044,197.3747492344331
2045,199.26526047363893
2046,202.3474209773679
2047,205.42958148109682
2048,208.5117419848258
2049,211.59390248855473
2050,214.67606299228368
