year,preset_demand
2010,6547.277991303069
2011,5959.933439852904
2012,5932.158761955117
2013,6375.470388483657
2014,5686.52959280252
2015,5556.910656970844
2016,5403.797272992893
2017,5297.6512408841345
2018,5288.179087514324
2019,5221.160529979654
2020,5151.749314366068
2021,5038.675338589811
2022,4579.530165626074
2023,4034.087089143638
2024,3630.7387073771965
2025,3278.000255590901
2026,2950.3384163264914
2027,2663.0862291391213
2028,2422.548229517134
2029,2190.6801181113765
2030,1999.3936467124217
2031,1837.1731675821188
2032,1702.344565108376
2033,1586.7968493647597
2034,1460.2079808917458
2035,1344.14086934307
2036,1212.5206393602152
2037,1095.6356952583285
2038,978.7507511564392
2039,861.8658070545498
2040,744.9808629526606
2041,628.0959188507712
2042,511.210974748882
2043,394.3260306469951
2044,277.4410865451058
2045,160.556142443216
2046,43.67119834132696
2047,0.0
2048,0.0
2049,0.0
2050,0.0
