year,preset_demand
2010,680.5502187411538
2011,619.4992807029658
2012,616.6122697735519
2013,662.6918504489479
2014,591.080593095388
2015,577.6074833159624
2016,561.6922667791351
2017,550.6590243437174
2018,549.6744508986404
2019,542.7082744126992
2020,535.4933954917701
2021,523.7400349271687
2022,476.01465220942254
2023,419.31912079865197
2024,377.39347936343773
2025,340.728436143881
2026,306.66995616476197
2027,276.81181678471523
2028,251.8093365974148
2029,227.70803921155556
2030,207.82495953696346
2031,190.96311516391734
2032,176.94849183068573
2033,164.9380008558389
2034,151.77984837721493
2035,139.71536932835994
2036,126.03423704337423
2037,113.8847492132027
2038,101.73526138303089
2039,89.5857735528591
2040,77.4362857226873
2041,65.28679789251551
2042,53.13731006234371
2043,40.987822232172164
2044,28.838334402000363
2045,16.688846571828513
2046,4.5393587416567405
2047,0.0
2048,0.0
2049,0.0
2050,0.0
