year,preset_demand
2.01000000000000E+03,6.45604560000002E+04
2.01100000000000E+03,5.20718580000001E+04
2.01200000000000E+03,3.95832600000000E+04
2.01300000000000E+03,4.33777239251664E+04
2.01400000000000E+03,4.71721878503328E+04
2.01500000000000E+03,5.09666517754991E+04
2.01600000000000E+03,5.01725405274098E+04
2.01700000000000E+03,4.93784292793204E+04
2.01800000000000E+03,4.85843180312310E+04
2.01900000000000E+03,4.77902067831417E+04
2.02000000000000E+03,4.69960955350523E+04
2.02100000000000E+03,4.56467050471124E+04
2.02200000000000E+03,4.42973145591726E+04
2.02300000000000E+03,4.29479240712327E+04
2.02400000000000E+03,4.15985335832929E+04
2.02500000000000E+03,4.02491430953530E+04
2.02600000000000E+03,3.98333923365239E+04
2.02700000000000E+03,3.94176415776947E+04
2.02800000000000E+03,3.90018908188655E+04
2.02900000000000E+03,3.85861400600363E+04
2.03000000000000E+03,3.81703893012071E+04
2.03100000000000E+03,3.77813250173284E+04
2.03200000000000E+03,3.73922607334497E+04
2.03300000000000E+03,3.70031964495709E+04
2.03400000000000E+03,3.66141321656922E+04
2.03500000000000E+03,3.62250678818135E+04
2.03600000000000E+03,3.22849561364467E+04
2.03700000000000E+03,2.83448443910798E+04
2.03800000000000E+03,2.44047326457130E+04
2.03900000000000E+03,2.04646209003462E+04
2.04000000000000E+03,1.65245091549794E+04
2.04100000000000E+03,1.47261565815063E+04
2.04200000000000E+03,1.29278040080332E+04
2.04300000000000E+03,1.11294514345601E+04
2.04400000000000E+03,9.33109886108702E+03
2.04500000000000E+03,7.53274628761394E+03
2.04600000000000E+03,6.02619703009115E+03
2.04700000000000E+03,4.51964777256836E+03
2.04800000000000E+03,3.01309851504557E+03
2.04900000000000E+03,1.50654925752279E+03
2.05000000000000E+03,0.00000000000000E+00
