year,max_demand
2010,143.86132854972277
2011,146.02458986392963
2012,148.18785117813647
2013,150.35111249234333
2014,152.51437380655017
2015,154.677635120757
2016,158.47001915307024
2017,162.26240318538348
2018,166.05478721769674
2019,169.84717125000998
2020,173.63955528232322
2021,173.0698074464827
2022,172.5000596106422
2023,171.93031177480177
2024,171.36056393896126
2025,170.7908161031208
2026,172.03713949402186
2027,173.2834628849229
2028,174.52978627582397
2029,175.77610966672503
2030,177.0224330576261
2031,178.50911881677237
2032,179.99580457591864
2033,181.4824903350649
2034,182.96917609421118
2035,184.45586185335745
2036,185.28377667731314
2037,186.11169150126887
2038,186.93960632522453
2039,187.76752114918025
2040,188.59543597313598
2041,190.47382336942258
2042,192.35221076570917
2043,194.23059816199577
2044,196.10898555828237
2045,197.98737295456897
2046,201.0497675722116
2047,204.1121621898542
2048,207.17455680749683
2049,210.23695142513944
2050,213.29934604278205
