year,preset_demand
2010,600.0738432601947
2011,546.2422963524866
2012,543.6966800316923
2013,584.3272614498435
2014,521.184173346319
2015,509.3042847747433
2016,495.2710732782606
2017,485.5425330331493
2018,484.6743872962306
2019,478.5319746106834
2020,472.1702690325891
2021,461.8067660154727
2022,419.7250018196194
2023,369.733826308323
2024,332.76597280632177
2025,300.436641638435
2026,270.40564258229654
2027,244.0782857510471
2028,222.03239705119097
2029,200.78112454900656
2030,183.2492573809215
2031,168.38135861497082
2032,156.02399151137584
2033,145.43376425077827
2034,133.83158867194015
2035,123.193757531176
2036,111.13044551639426
2037,100.4176580466029
2038,89.7048705768113
2039,78.99208310701971
2040,68.27929563722813
2041,57.56650816743655
2042,46.85372069764497
2043,36.1409332278536
2044,25.42814575806202
2045,14.715358288270386
2046,4.002570818478823
2047,0.0
2048,0.0
2049,0.0
2050,0.0
