year,preset_demand
2010,8761.078111598843
2011,7975.137526746305
2012,7937.971528462707
2013,8531.178017167715
2014,7609.288930856257
2015,7435.842557711252
2016,7230.957669862604
2017,7088.92098228398
2018,7076.246054524966
2019,6986.566829315977
2020,6893.6859278758
2021,6742.378783825901
2022,6127.985026566443
2023,5398.113864101515
2024,4858.383202972297
2025,4386.3749679211505
2026,3947.9223817015295
2027,3563.5429719652875
2028,3241.672996947388
2029,2931.404418415496
2030,2675.439157761454
2031,2458.367835778574
2032,2277.9502760660876
2033,2123.3329580613627
2034,1953.9411946103262
2035,1798.6288599551697
2036,1622.504504539356
2037,1466.0978074804023
2038,1309.691110421445
2039,1153.2844133624878
2040,996.8777163035307
2041,840.4710192445737
2042,684.0643221856164
2043,527.6576251266627
2044,371.25092806770544
2045,214.84423100874764
2046,58.43753394979082
2047,0.0
2048,0.0
2049,0.0
2050,0.0
