year,max_demand
2010,17.835647714453046
2011,18.103844644812703
2012,18.372041575172364
2013,18.640238505532025
2014,18.908435435891683
2015,19.17663236625134
2016,19.646804762684322
2017,20.116977159117305
2018,20.58714955555029
2019,21.057321951983273
2020,21.527494348416255
2021,21.456858119844163
2022,21.38622189127207
2023,21.31558566269998
2024,21.24494943412789
2025,21.174313205555798
2026,21.32882995555725
2027,21.4833467055587
2028,21.637863455560147
2029,21.792380205561596
2030,21.946896955563048
2031,22.131213364493348
2032,22.31552977342365
2033,22.49984618235395
2034,22.68416259128425
2035,22.868479000214553
2036,22.97112226985837
2037,23.07376553950219
2038,23.176408809146007
2039,23.279052078789828
2040,23.381695348433652
2041,23.614574164507264
2042,23.847452980580876
2043,24.08033179665449
2044,24.313210612728103
2045,24.546089428801714
2046,24.925759157376707
2047,25.305428885951695
2048,25.685098614526687
2049,26.06476834310168
2050,26.444438071676668
