year,preset_demand
2010,216.23652194449
2011,196.8383318634617
2012,195.92101939334452
2013,210.56224348455004
2014,187.8086408909768
2015,183.52772477597165
2016,178.47085905887175
2017,174.96518099970046
2018,174.65234480995366
2019,172.43892729411215
2020,170.1464876164082
2021,166.41200081490504
2022,151.24784322129725
2023,133.23353041314496
2024,119.91216979259875
2025,108.26230001898124
2026,97.44063388679841
2027,87.95357469046479
2028,80.00934191115803
2029,72.35144896284902
2030,66.03384318449534
2031,60.67619803151719
2032,56.22322259710221
2033,52.40703574751077
2034,48.2261934689557
2035,44.39285256808558
2036,40.04583984205927
2037,36.185488438950784
2038,32.32513703584221
2039,28.464785632733637
2040,24.604434229625067
2041,20.744082826516497
2042,16.883731423407923
2043,13.023380020299433
2044,9.163028617190863
2045,5.302677214082274
2046,1.44232581097371
2047,0.0
2048,0.0
2049,0.0
2050,0.0
