year,max_demand
2010,4.781965417584375
2011,4.85387244706909
2012,4.925779476553806
2013,4.997686506038521
2014,5.0695935355232375
2015,5.141500565007952
2016,5.267559801882392
2017,5.393619038756832
2018,5.5196782756312714
2019,5.64573751250571
2020,5.771796749380151
2021,5.752858272478826
2022,5.733919795577501
2023,5.714981318676178
2024,5.696042841774853
2025,5.6771043648735295
2026,5.718532283095176
2027,5.759960201316823
2028,5.80138811953847
2029,5.842816037760117
2030,5.884243955981764
2031,5.933661544146156
2032,5.983079132310549
2033,6.032496720474943
2034,6.081914308639336
2035,6.1313318968037285
2036,6.158851871050965
2037,6.1863718452982015
2038,6.213891819545438
2039,6.241411793792675
2040,6.268931768039913
2041,6.331369559073965
2042,6.393807350108019
2043,6.456245141142072
2044,6.518682932176126
2045,6.581120723210179
2046,6.682915036554797
2047,6.784709349899415
2048,6.886503663244032
2049,6.988297976588651
2050,7.090092289933268
