year,max_demand
2010,19.615343581838815
2011,19.91030202802612
2012,20.205260474213425
2013,20.50021892040073
2014,20.795177366588035
2015,21.090135812775337
2016,21.60722345917777
2017,22.124311105580205
2018,22.641398751982642
2019,23.158486398385072
2020,23.67557404478751
2021,23.597889515750524
2022,23.520204986713534
2023,23.44252045767655
2024,23.364835928639565
2025,23.287151399602582
2026,23.457086306870988
2027,23.627021214139393
2028,23.7969561214078
2029,23.966891028676205
2030,24.13682593594461
2031,24.339534003900493
2032,24.54224207185638
2033,24.74495013981226
2034,24.947658207768146
2035,25.150366275724032
2036,25.263251606980898
2037,25.376136938237767
2038,25.489022269494633
2039,25.601907600751506
2040,25.714792932008375
2041,25.970909113677187
2042,26.227025295346
2043,26.483141477014808
2044,26.73925765868362
2045,26.995373840352432
2046,27.41292818392623
2047,27.830482527500024
2048,28.248036871073822
2049,28.66559121464762
2050,29.083145558221414
