year,preset_demand
2010,22844.44382076668
2011,20795.10978808018
2012,20698.19973328814
2013,22244.981092010985
2014,19841.16238694334
2015,19388.902302424616
2016,18854.66653251566
2017,18484.306961633403
2018,18451.257184946706
2019,18217.41929466875
2020,17975.233058232483
2021,17580.700843372713
2022,15978.673844782
2023,14075.540399909096
2024,12668.196850467604
2025,11437.439006374218
2026,10294.17725863298
2027,9291.91090285721
2028,8452.637417536564
2029,7643.614484361569
2030,6976.187035068796
2031,6410.175231844216
2032,5939.737831945317
2033,5536.574363946976
2034,5094.886643033412
2035,4689.910924462361
2036,4230.668021760855
2037,3822.8387616353684
2038,3415.009501509874
2039,3007.1802413843793
2040,2599.350981258885
2041,2191.5217211333907
2042,1783.6924610078963
2043,1375.8632008824106
2044,968.0339407569162
2045,560.20468063142
2046,152.37542050592648
2047,0.0
2048,0.0
2049,0.0
2050,0.0
