year,max_demand
2010,252.70133755254128
2011,256.50124009123357
2012,260.3011426299259
2013,264.10104516861816
2014,267.9009477073105
2015,271.70085024600274
2016,278.3624077829695
2017,285.0239653199362
2018,291.68552285690305
2019,298.34708039386976
2020,305.0086379308365
2021,304.0078405543908
2022,303.00704317794504
2023,302.00624580149935
2024,301.00544842505366
2025,300.00465104860797
2026,302.19389530958296
2027,304.38313957055794
2028,306.57238383153293
2029,308.7616280925079
2030,310.9508723534829
2031,313.56232800764593
2032,316.17378366180895
2033,318.785239315972
2034,321.396694970135
2035,324.008150624298
2036,325.46243431194563
2037,326.91671799959335
2038,328.37100168724095
2039,329.82528537488867
2040,331.2795690625363
2041,334.5790729130058
2042,337.8785767634752
2043,341.17808061394464
2044,344.47758446441406
2045,347.77708831488354
2046,353.1563742132792
2047,358.5356601116749
2048,363.9149460100706
2049,369.29423190846626
2050,374.6735178068619
