year,max_demand
2010,118.24918367560585
2011,120.02731187072789
2012,121.80544006584994
2013,123.58356826097199
2014,125.36169645609404
2015,127.13982465121606
2016,130.2570370426646
2017,133.3742494341131
2018,136.49146182556163
2019,139.60867421701013
2020,142.7258866084587
2021,142.2575730097434
2022,141.78925941102813
2023,141.32094581231286
2024,140.8526322135976
2025,140.38431861488232
2026,141.408754612072
2027,142.43319060926163
2028,143.4576266064513
2029,144.48206260364094
2030,145.5064986008306
2031,146.72850439747825
2032,147.9505101941259
2033,149.17251599077358
2034,150.39452178742124
2035,151.6165275840689
2036,152.29704578220202
2037,152.97756398033516
2038,153.65808217846825
2039,154.3386003766014
2040,155.01911857473453
2041,156.56308997049894
2042,158.10706136626334
2043,159.65103276202774
2044,161.19500415779214
2045,162.73897555355657
2046,165.25616114665115
2047,167.7733467397457
2048,170.29053233284031
2049,172.8077179259349
2050,175.32490351902945
