year,preset_demand
2010,68094.21037000176
2011,61985.601036588996
2012,61696.73369931644
2013,66307.34519258131
2014,59142.09582698183
2015,57794.00901958154
2016,56201.570911270464
2017,55097.611334488196
2018,54999.0972947487
2019,54302.0785089996
2020,53580.175158583224
2021,52404.16230192605
2022,47628.87583330599
2023,41956.05796239962
2024,37761.07959171072
2025,34092.4639664951
2026,30684.65476048157
2027,27697.121484887917
2028,25195.43373465095
2029,22783.916157860796
2030,20794.46325213755
2031,19107.307850015568
2032,17705.038504963195
2033,16503.29780080027
2034,15186.724859838845
2035,13979.582239450276
2036,12610.681202820128
2037,11395.032809192702
2038,10179.38441556525
2039,8963.736021937797
2040,7748.087628310345
2041,6532.439234682894
2042,5316.790841055441
2043,4101.142447428015
2044,2885.494053800563
2045,1669.8456601731057
2046,454.19726654565636
2047,0.0
2048,0.0
2049,0.0
2050,0.0
