year,preset_demand
2010,23429.47208078478
2011,21327.6562134454
2012,21228.26436828114
2013,22814.65758247404
2014,20349.278968771352
2015,19885.436858776437
2016,19337.519730487234
2017,18957.675541943274
2018,18923.779386439008
2019,18683.953091490363
2020,18435.564655796617
2021,18030.92878085252
2022,16387.87512935483
2023,14436.003932030097
2024,12992.619419874118
2025,11730.342834257286
2026,10557.803051284642
2027,9529.869441501962
2028,8669.102821542157
2029,7839.361446604099
2030,7154.841704655328
2031,6574.334783800036
2032,6091.849851657866
2033,5678.361683962895
2034,5225.362687499583
2035,4810.015858918412
2036,4339.01210625264
2037,3920.73865915952
2038,3502.465212066392
2039,3084.191764973264
2040,2665.9183178801363
2041,2247.644870787008
2042,1829.3714236938804
2043,1411.097976600761
2044,992.8245295076332
2045,574.5510824145034
2046,156.27763532137638
2047,0.0
2048,0.0
2049,0.0
2050,0.0
