key,share
households_final_demand_for_cooling_electricity,3.05E-02
households_final_demand_for_space_heating_electricity,4.64E-02
households_final_demand_for_hot_water_electricity,8.13E-02
households_final_demand_for_cooking_electricity,5.08E-02
households_final_demand_for_lighting_electricity,1.63E-01
households_final_demand_for_applicances_electricity,6.28E-01
