year,preset_demand
2010,1559.4921979071066
2011,1419.5929532612438
2012,1412.9773194759491
2013,1518.5694485609054
2014,1354.4710557460896
2015,1323.5971995574525
2016,1287.1272149278177
2017,1261.844355526966
2018,1259.5881890258306
2019,1243.6250792068897
2020,1227.092063602478
2021,1200.1590414757795
2022,1090.7955295102295
2023,960.8767719278108
2024,864.8034640220268
2025,780.7849048294488
2026,702.7393288567322
2027,634.3189035524297
2028,577.0253024239989
2029,521.796776743395
2030,476.23436743251733
2031,437.5951692984985
2032,405.4804257528876
2033,377.9581849945882
2034,347.8060587235203
2035,320.1601033915169
2036,288.8095601554339
2037,260.9688057805884
2038,233.12805140574227
2039,205.28729703089613
2040,177.44654265605004
2041,149.60578828120393
2042,121.7650339063578
2043,93.92427953151225
2044,66.08352515666614
2045,38.24277078181989
2046,10.402016406973829
2047,0.0
2048,0.0
2049,0.0
2050,0.0
