2.8623045320634676e-8,3.1709791983764586e-8,0.0,7.046309742549334e-8,6.131619632788924e-11,0.0,0.0,0.0
2.5634204010474173e-8,3.1709791983764586e-8,0.0,7.046309742549334e-8,5.1519954340310175e-11,0.0,0.0,0.0
2.8950287245822123e-8,3.1709791983764586e-8,0.0,7.046309742549334e-8,3.679247730151877e-10,0.0,5.0333472897139e-9,0.0
3.178641443730098e-8,3.1709791983764586e-8,0.0,7.046309742549334e-8,1.2124656935263418e-8,4.733279552824073e-9,5.0333472897139e-9,0.0
3.598605956501352e-8,3.1709791983764586e-8,0.0,3.43775712034984e-8,8.266372534645589e-10,0.0,0.0,0.0
3.334628301982091e-8,3.1709791983764586e-8,0.0,2.406429631929401e-8,0.0,0.0,0.0,0.0
2.5601481190748868e-8,3.1709791983764586e-8,0.0,7.046309742549334e-8,4.169611730487877e-11,5.677386394279109e-9,0.0,0.0
2.5808736392958117e-8,3.1709791983764586e-8,0.0,7.046309742549334e-8,1.9620079023010458e-11,6.739375054572431e-9,9.487841125946863e-9,0.0
3.504795658912133e-8,3.1709791983764586e-8,0.0,7.046309742549334e-8,7.579531793600961e-10,0.0,8.195957141037055e-9,4.5879787104966615e-9
3.490615160234083e-8,3.1709791983764586e-8,0.0,7.046309742549334e-8,3.507636887062989e-8,1.4060001845451954e-8,1.0908822090726195e-8,2.9387123224114657e-8
3.995663580269266e-8,3.1709791983764586e-8,0.0,3.609644800209588e-8,1.6164627130941023e-9,0.0,0.0,9.751124836876465e-9
3.334628301982091e-8,3.1709791983764586e-8,0.0,2.578318016420124e-8,0.0,0.0,0.0,0.0
2.6605029806091658e-8,3.1709791983764586e-8,0.0,7.046309742549334e-8,0.0,0.0,0.0,0.0
2.831761250729323e-8,3.1709791983764586e-8,0.0,7.046309742549334e-8,1.9620079023010458e-11,0.0,0.0,0.0
3.643329278915731e-8,3.1709791983764586e-8,7.288459808093792e-8,7.046309742549334e-8,2.7815808235154073e-9,4.733279552824073e-9,0.0,0.0
3.621513303102506e-8,3.1709791983764586e-8,7.288459808093792e-8,7.046309742549334e-8,2.1038464482620502e-8,1.2304671438294389e-8,7.027013844020203e-9,4.5879787104966615e-9
3.995663580269266e-8,3.1709791983764586e-8,7.288459808093792e-8,3.609644800209588e-8,8.36433495452138e-10,2.5367404713664315e-8,1.4162607551980506e-8,6.848527647650939e-9
3.3509906270403705e-8,3.1709791983764586e-8,7.288459808093792e-8,2.578318016420124e-8,0.0,4.5419116409210843e-8,2.7661353904502887e-8,8.214550260373403e-9
2.6594125250168653e-8,3.1709791983764586e-8,0.0,7.046309742549334e-8,1.9620079023010458e-11,5.8533858102547123e-8,3.6817264430720684e-8,2.034325577856512e-8
2.608143723461797e-8,3.1709791983764586e-8,0.0,7.046309742549334e-8,1.9620079023010458e-11,6.340926425306075e-8,4.0266732029801603e-8,2.9387123224114657e-8
3.2822690448347214e-8,3.1709791983764586e-8,7.288459808093792e-8,7.046309742549334e-8,5.519009570467078e-10,4.9545712462911956e-8,4.0266732029801603e-8,2.612504639996217e-8
3.4655264448505136e-8,3.1709791983764586e-8,7.288459808093792e-8,7.046309742549334e-8,1.6561940629918948e-8,6.340926425306075e-8,4.392520111269603e-8,3.670380376619139e-8
3.923669258493272e-8,3.1709791983764586e-8,7.288459808093792e-8,3.781532480069337e-8,1.2338021845257676e-9,3.786621116761462e-8,3.052072008807049e-8,3.2910036605289856e-8
3.4786160303384487e-8,3.1709791983764586e-8,7.288459808093792e-8,2.578318016420124e-8,1.9620079023010458e-11,2.5367404713664315e-8,8.195957141037055e-9,3.670380376619139e-8
2.6201428533574315e-8,3.1709791983764586e-8,0.0,7.046309742549334e-8,4.169611730487877e-11,3.442603699681394e-8,3.052072008807049e-8,1.5484423288342126e-8
3.004110434039596e-8,3.1709791983764586e-8,0.0,7.046309742549334e-8,3.189987531729971e-11,8.418325990022522e-8,7.060919737800923e-8,7.168712037553064e-8
4.138560395435509e-8,3.1709791983764586e-8,7.288459808093792e-8,7.046309742549334e-8,1.56739871801265e-9,8.418325990022522e-8,1.1330090670375365e-7,1.295889094906144e-7
4.1003816369661896e-8,3.1709791983764586e-8,7.288459808093792e-8,7.046309742549334e-8,4.4294356630463266e-8,6.854815558873609e-8,9.972020760728756e-8,1.1523610839550812e-7
4.3687229442459104e-8,3.1709791983764586e-8,7.288459808093792e-8,3.609644800209588e-8,2.4381880480409456e-9,4.5419116409210843e-8,5.1893722609922073e-8,7.168712037553064e-8
3.589879566176062e-8,3.1709791983764586e-8,7.288459808093792e-8,2.578318016420124e-8,0.0,2.818356205212858e-8,1.800651757270293e-8,2.9387123224114657e-8
2.7161349773268798e-8,3.1709791983764586e-8,0.0,7.046309742549334e-8,0.0,2.0310566801413728e-8,1.246502161141942e-8,2.034325577856512e-8
3.1579159235091733e-8,3.1709791983764586e-8,0.0,7.046309742549334e-8,0.0,7.926156979341846e-9,3.4576721310572103e-9,9.751124836876465e-9
4.154922720493789e-8,3.1709791983764586e-8,7.288459808093792e-8,7.046309742549334e-8,4.344067623010342e-9,0.0,0.0,5.643013858223549e-9
4.1091084848892946e-8,3.1709791983764586e-8,7.288459808093792e-8,7.046309742549334e-8,7.120504729606073e-8,0.0,5.0333472897139e-9,0.0
4.40144759436247e-8,3.1709791983764586e-8,7.288459808093792e-8,3.609644800209588e-8,4.0889790006633535e-9,0.0,0.0,0.0
3.741502771667595e-8,3.1709791983764586e-8,7.288459808093792e-8,2.7502056962798722e-8,0.0,9.244677287529123e-9,4.1963345924261126e-9,0.0
2.8786663995239328e-8,3.1709791983764586e-8,0.0,7.046309742549334e-8,4.169611730487877e-11,4.5419116409210843e-8,2.248970991288681e-8,1.3376024689820778e-8
3.262634437803912e-8,3.1709791983764586e-8,0.0,7.046309742549334e-8,4.169611730487877e-11,3.1200799525190525e-8,2.498639875277471e-8,2.3113762992346864e-8
4.274912646656692e-8,3.1709791983764586e-8,7.288459808093792e-8,7.046309742549334e-8,1.594386674812234e-9,9.244677287529123e-9,5.9748549429197416e-9,5.643013858223549e-9
4.1658309371993085e-8,3.1709791983764586e-8,7.288459808093792e-8,7.046309742549334e-8,4.282260234830681e-8,1.4060001845451954e-8,7.027013844020203e-9,0.0
4.369813857436025e-8,3.1709791983764586e-8,7.288459808093792e-8,4.2971962242795566e-8,1.9107914934871114e-9,5.677386394279109e-9,3.4576721310572103e-9,0.0
