year,preset_demand
2010,2047.2490127786584
2011,1863.5939801506704
2012,1854.9091981722634
2013,1993.5270010163467
2014,1778.104138920882
2015,1737.5739768029289
2016,1689.697405102684
2017,1656.506915904931
2018,1653.545096250872
2019,1632.5892614851944
2020,1610.8852735333403
2021,1575.5285060971025
2022,1431.959758394515
2023,1261.4067741865877
2024,1135.284960285591
2025,1024.9882158755004
2026,922.5326033521966
2027,832.7125655564878
2028,757.4994490650253
2029,684.997294306844
2030,625.1844926739194
2031,574.460250295157
2032,532.3010929055745
2033,496.1708190269992
2034,456.58811971983783
2035,420.29543750140573
2036,379.1394966276518
2037,342.59108876424114
2038,306.04268090082974
2039,269.4942730374183
2040,232.9458651740069
2041,196.39745731059548
2042,159.8490494471841
2043,123.30064158377344
2044,86.75223372036203
2045,50.20382585695046
2046,13.655417993539123
2047,0.0
2048,0.0
2049,0.0
2050,0.0
