year,preset_demand
2010,5873.725718255912
2011,5346.804331702154
2012,5321.886978246075
2013,5719.5928501215885
2014,5101.5269492505295
2015,4985.242582223683
2016,4847.880762170356
2017,4752.654520132641
2018,4744.156816059372
2019,4684.032803375826
2020,4621.762277696836
2021,4520.320805307138
2022,4108.410265624461
2023,3619.0797330832756
2024,3257.2258807578564
2025,2940.7754537518417
2026,2646.821878734118
2027,2389.120806357334
2028,2173.3281920106956
2029,1965.3135497400428
2030,1793.7057047542446
2031,1648.173683422458
2032,1527.215595044587
2033,1423.554869083274
2034,1309.9888507497724
2035,1205.8621619101175
2036,1087.7823841887525
2037,982.9219974509172
2038,878.0616107130796
2039,773.201223975242
2040,668.3408372374046
2041,563.480450499567
2042,458.6200637617295
2043,353.75967702389414
2044,248.89929028605664
2045,144.03890354821866
2046,39.178516810381346
2047,0.0
2048,0.0
2049,0.0
2050,0.0
