year,max_demand
2010,129.89458489480404
2011,131.8478264869722
2012,133.80106807914035
2013,135.7543096713085
2014,137.70755126347666
2015,139.66079285564481
2016,143.0849941653717
2017,146.5091954750986
2018,149.9333967848255
2019,153.35759809455237
2020,156.78179940427927
2021,156.26736540469588
2022,155.7529314051125
2023,155.23849740552913
2024,154.72406340594574
2025,154.20962940636235
2026,155.334953780451
2027,156.46027815453965
2028,157.5856025286283
2029,158.71092690271695
2030,159.8362512768056
2031,161.1786024944685
2032,162.5209537121314
2033,163.86330492979428
2034,165.20565614745718
2035,166.54800736512004
2036,167.29554427076465
2037,168.04308117640926
2038,168.79061808205384
2039,169.53815498769845
2040,170.28569189334306
2041,171.98171648571952
2042,173.67774107809598
2043,175.37376567047244
2044,177.0697902628489
2045,178.76581485522536
2046,181.53089760298604
2047,184.2959803507467
2048,187.06106309850742
2049,189.8261458462681
2050,192.59122859402876
