year,max_demand
2010,39.191998123082286
2011,39.78133324337369
2012,40.37066836366509
2013,40.960003483956484
2014,41.549338604247886
2015,42.13867372453928
2016,43.171829120605686
2017,44.204984516672084
2018,45.23813991273849
2019,46.27129530880489
2020,47.3044507048713
2021,47.14923487072047
2022,46.99401903656965
2023,46.83880320241883
2024,46.68358736826801
2025,46.52837153411719
2026,46.86790617132211
2027,47.20744080852703
2028,47.54697544573195
2029,47.88651008293687
2030,48.22604472014179
2031,48.63106103737909
2032,49.036077354616395
2033,49.44109367185369
2034,49.84610998909099
2035,50.25112630632829
2036,50.476674315328694
2037,50.70222232432911
2038,50.92777033332951
2039,51.15331834232993
2040,51.378866351330345
2041,51.890593554546335
2042,52.40232075776232
2043,52.91404796097831
2044,53.42577516419429
2045,53.93750236741028
2046,54.771787475970946
2047,55.6060725845316
2048,56.44035769309227
2049,57.27464280165294
2050,58.108927910213595
