year,max_demand
2010,17.91302579564373
2011,18.18238627016981
2012,18.45174674469589
2013,18.721107219221967
2014,18.990467693748048
2015,19.259828168274122
2016,19.73204035818404
2017,20.204252548093955
2018,20.676464738003872
2019,21.148676927913787
2020,21.6208891178237
2021,21.54994644140531
2022,21.479003764986917
2023,21.408061088568527
2024,21.337118412150136
2025,21.266175735731746
2026,21.421362840396977
2027,21.576549945062208
2028,21.73173704972744
2029,21.88692415439267
2030,22.042111259057897
2031,22.227227305337138
2032,22.41234335161638
2033,22.597459397895616
2034,22.782575444174856
2035,22.967691490454094
2036,23.070780067124566
2037,23.173868643795043
2038,23.276957220465516
2039,23.38004579713599
2040,23.483134373806465
2041,23.717023510123347
2042,23.95091264644023
2043,24.184801782757113
2044,24.418690919073995
2045,24.652580055390878
2046,25.03389694113973
2047,25.415213826888582
2048,25.796530712637434
2049,26.177847598386286
2050,26.559164484135138
