year,max_demand
2010,100.80042636710623
2011,102.31617535270071
2012,103.8319243382952
2013,105.34767332388968
2014,106.86342230948415
2015,108.37917129507863
2016,111.03641025747883
2017,113.69364921987903
2018,116.35088818227925
2019,119.00812714467943
2020,121.66536610707965
2021,121.26615649770496
2022,120.86694688833028
2023,120.46773727895561
2024,120.06852766958092
2025,119.66931806020625
2026,120.54258908071337
2027,121.41586010122047
2028,122.28913112172758
2029,123.16240214223468
2030,124.0356731627418
2031,125.07736073720385
2032,126.1190483116659
2033,127.16073588612795
2034,128.20242346059
2035,129.24411103505204
2036,129.82421249867463
2037,130.4043139622972
2038,130.98441542591976
2039,131.56451688954235
2040,132.14461835316496
2041,133.46076253407207
2042,134.77690671497922
2043,136.09305089588636
2044,137.4091950767935
2045,138.72533925770065
2046,140.87109090808954
2047,143.01684255847843
2048,145.16259420886732
2049,147.30834585925624
2050,149.45409750964512
