409,energy_power_combined_cycle_ccs_gas_power_fuelmix,energy_power_combined_cycle_ccs_network_gas
74,energy_power_combined_cycle_gas_power_fuelmix,energy_power_combined_cycle_network_gas
557,energy_power_turbine_gas_power_fuelmix,energy_power_turbine_network_gas
23,energy_power_ultra_supercritical_gas_power_fuelmix,energy_power_ultra_supercritical_network_gas
261,other_chp_engine_gas_power_fuelmix,other_chp_engine_network_gas
28,energy_chp_combined_cycle_natural_gas,energy_chp_combined_cycle_network_gas
308,energy_heat_network_backup_heater_gas_power_fuelmix,energy_heat_network_backup_heater_network_gas
