28,energy_chp_combined_cycle_bio_oil,energy_chp_combined_cycle_gas_power_fuelmix
73,energy_power_ultra_supercritical_oil,energy_power_ultra_supercritical_crude_oil
115,other_final_demand_for_heat_oil,other_final_demand_for_heat_crude_oil
600,buildings_final_demand_for_space_heating_oil,buildings_final_demand_for_space_heating_crude_oil
610,buildings_final_demand_for_appliances_oil,buildings_final_demand_for_appliances_crude_oil
