350,buildings_collective_chp_gas_power_fuelmix,buildings_collective_chp_natural_gas
28,energy_chp_combined_cycle_gas_power_fuelmix,energy_chp_combined_cycle_natural_gas
265,agriculture_chp_engine_gas_power_fuelmix,agriculture_chp_engine_natural_gas
