year,preset_demand
2010,970.6150677573062
2011,883.542932992302
2012,879.425417147472
2013,945.1450864500675
2014,843.0116016692064
2015,823.7959684927918
2016,801.0973511801136
2017,785.3615082413738
2018,783.9572888395006
2019,774.0219810903998
2020,763.7319686859487
2021,746.9690780914993
2022,678.9021312231044
2023,598.041769200751
2024,538.2465356062603
2025,485.954078078728
2026,437.3791559902569
2027,394.79484820606683
2028,359.1357839183695
2029,324.762005538743
2030,296.4043381776538
2031,272.35562029033764
2032,252.36766906854612
2033,235.23805366277486
2034,216.4716192279662
2035,199.26500489299255
2036,179.75268563409776
2037,162.42482998325156
2038,145.09697433240498
2039,127.76911868155841
2040,110.44126303071187
2041,93.1134073798653
2042,75.78555172901874
2043,58.45769607817253
2044,41.129840427325966
2045,23.80198477647933
2046,6.4741291256328015
2047,0.0
2048,0.0
2049,0.0
2050,0.0
