year,max_demand
2010,3954.151491582062
2011,4013.610576511174
2012,4073.069661440285
2013,4132.528746369397
2014,4191.987831298508
2015,4251.446916227619
2016,4355.68383054779
2017,4459.920744867961
2018,4564.157659188132
2019,4668.3945735083025
2020,4772.631487828474
2021,4756.971481921218
2022,4741.3114760139615
2023,4725.651470106706
2024,4709.99146419945
2025,4694.331458292195
2026,4728.587721214317
2027,4762.843984136439
2028,4797.10024705856
2029,4831.356509980682
2030,4865.612772902804
2031,4906.47560081705
2032,4947.338428731295
2033,4988.2012566455405
2034,5029.064084559785
2035,5069.926912474031
2036,5092.6828585580115
2037,5115.438804641993
2038,5138.194750725973
2039,5160.950696809954
2040,5183.706642893935
2041,5235.335724869418
2042,5286.964806844902
2043,5338.5938888203855
2044,5390.2229707958695
2045,5441.852052771353
2046,5526.024584522853
2047,5610.197116274351
2048,5694.369648025851
2049,5778.542179777351
2050,5862.71471152885
