year,preset_demand
2010,178803.46073544896
2011,162763.32335577765
2012,162004.80836137338
2013,174111.46598502315
2014,155296.77709091306
2015,151756.9374301662
2016,147575.47408363668
2017,144676.66973935912
2018,144417.98913875094
2019,142587.73998229014
2020,140692.14832083182
2021,137604.14469325298
2022,125065.07944889589
2023,110169.25406332378
2024,99153.97616651203
2025,89520.83457734586
2026,80572.52493030755
2027,72727.78620970428
2028,66158.79267866383
2029,59826.57021787738
2030,54602.61560293083
2031,50172.44124510003
2032,46490.32773770773
2033,43334.767292209894
2034,39877.67752091478
2035,36707.93259026762
2036,33113.43841192492
2037,29921.358811662318
2038,26729.279211399644
2039,23537.199611136966
2040,20345.120010874292
2041,17153.04041061162
2042,13960.960810348945
2043,10768.881210086336
2044,7576.801609823661
2045,4384.722009560973
2046,1192.642409298305
2047,0.0
2048,0.0
2049,0.0
2050,0.0
