year,preset_demand
2010,1760.3332393248045
2011,1602.4169055098312
2012,1594.9492695273727
2013,1714.1402054543223
2014,1528.9082076415925
2015,1494.0582254820604
2016,1452.8914108821743
2017,1424.3524686237752
2018,1421.8057390596712
2019,1403.7868013214857
2020,1385.1245618093037
2021,1354.722938672795
2022,1231.274917874347
2023,1084.6244199167188
2024,976.178197777612
2025,881.339209377823
2026,793.2424418842763
2027,716.0104114364536
2028,651.3381863350098
2029,588.9969898577563
2030,537.5667719436829
2031,493.951379120652
2032,457.70070046281745
2033,426.63397547852213
2034,392.59867207494517
2035,361.3922997897064
2036,326.0042398792883
2037,294.57798112679836
2038,263.15172237430767
2039,231.72546362181703
2040,200.2992048693264
2041,168.87294611683575
2042,137.44668736434508
2043,106.0204286118551
2044,74.59416985936444
2045,43.16791110687365
2046,11.741652354383067
2047,0.0
2048,0.0
2049,0.0
2050,0.0
