year,max_demand
2010,1113.8652165480391
2011,1130.6145511780624
2012,1147.3638858080856
2013,1164.1132204381086
2014,1180.8625550681318
2015,1197.6118896981548
2016,1226.9749207779485
2017,1256.337951857742
2018,1285.7009829375356
2019,1315.0640140173293
2020,1344.427045097123
2021,1340.0156977048534
2022,1335.6043503125838
2023,1331.1930029203145
2024,1326.781655528045
2025,1322.3703081357755
2026,1332.020130556365
2027,1341.6699529769546
2028,1351.319775397544
2029,1360.9695978181335
2030,1370.6194202387228
2031,1382.130279840426
2032,1393.641139442129
2033,1405.1519990438323
2034,1416.6628586455354
2035,1428.1737182472386
2036,1434.58395742663
2037,1440.9941966060217
2038,1447.404435785413
2039,1453.8146749648047
2040,1460.2249141441962
2041,1474.7685750780847
2042,1489.312236011973
2043,1503.8558969458613
2044,1518.3995578797496
2045,1532.9432188136382
2046,1556.6542110470866
2047,1580.3652032805348
2048,1604.0761955139833
2049,1627.7871877474317
2050,1651.49817998088
