year,preset_demand
2010,50368.06402982407
2011,45849.6354531993
2012,45635.96547361057
2013,49046.351960913365
2014,43746.34573607928
2015,42749.190144378466
2016,41571.292285410425
2017,40754.713220206926
2018,40681.84415491526
2019,40166.271881739056
2020,39632.29294315465
2021,38762.417361337204
2022,35230.22375331547
2023,31034.14229207545
2024,27931.192158275695
2025,25217.58309066726
2026,22696.887845693393
2027,20487.063155771997
2028,18636.60967225422
2029,16852.85344603734
2030,15381.29087419302
2031,14133.332334684352
2032,13096.098893325985
2033,12207.19288493515
2034,11233.347534060907
2035,10340.445825288814
2036,9327.8943221752
2037,8428.70104575308
2038,7529.50776933094
2039,6630.314492908801
2040,5731.121216486663
2041,4831.927940064524
2042,3932.734663642385
2043,3033.541387220265
2044,2134.3481107981256
2045,1235.1548343759825
2046,335.9615579538455
2047,0.0
2048,0.0
2049,0.0
2050,0.0
