year,max_demand
2010,41.784163842970266
2011,42.41247769283671
2012,43.040791542703154
2013,43.669105392569605
2014,44.29741924243605
2015,44.925733092302494
2016,46.02722156984614
2017,47.12871004738979
2018,48.23019852493344
2019,49.33168700247708
2020,50.433175480020736
2021,50.267693643018866
2022,50.102211806017
2023,49.93672996901515
2024,49.77124813201328
2025,49.60576629501142
2026,49.967757813453
2027,50.32974933189457
2028,50.691740850336146
2029,51.053732368777716
2030,51.41572388721929
2031,51.84752805564603
2032,52.27933222407276
2033,52.7111363924995
2034,53.142940560926235
2035,53.57474472935297
2036,53.815210523746295
2037,54.055676318139625
2038,54.296142112532955
2039,54.536607906926285
2040,54.77707370131962
2041,55.322646632685135
2042,55.86821956405065
2043,56.41379249541617
2044,56.95936542678168
2045,57.50493835814719
2046,58.39440323203221
2047,59.283868105917215
2048,60.173332979802225
2049,61.06279785368724
2050,61.95226272757225
