year,preset_demand
2010,1128.4187431569258
2011,1027.1903240447634
2012,1022.4033779021619
2013,1098.8078240091809
2014,980.0693638728156
2015,957.7296317192694
2016,931.3406480013938
2017,913.0464542460096
2018,911.413935294661
2019,899.8633341804396
2020,887.9003601341689
2021,868.4121401748685
2022,789.2787935091968
2023,695.2720640491788
2024,625.7552549856487
2025,564.9610316524505
2026,508.48874479761304
2027,458.98103297208564
2028,417.52447841987805
2029,377.5621729857412
2030,344.5940845792839
2031,316.6354994363154
2032,293.39788491206247
2033,273.4833176144372
2034,251.66581543265713
2035,231.66173063442716
2036,208.97707684569764
2037,188.8320391838451
2038,168.6870015219921
2039,148.5419638601391
2040,128.39692619828614
2041,108.25188853643316
2042,88.10685087458018
2043,67.96181321272762
2044,47.81677555087464
2045,27.67173788902157
2046,7.526700227168632
2047,0.0
2048,0.0
2049,0.0
2050,0.0
