year,preset_demand
2010,7488.50168714559
2011,6816.721648125901
2012,6784.954137631649
2013,7291.995364168834
2014,6504.013806389457
2015,6355.761109474668
2016,6180.636449155296
2017,6059.23107403817
2018,6048.397222690336
2019,5971.744210272796
2020,5892.3545759973595
2021,5763.02530977443
2022,5237.874337576382
2023,4614.0194464435735
2024,4152.686501458249
2025,3749.239069589379
2026,3374.4732143127176
2027,3045.926222532892
2028,2770.8089572534045
2029,2505.607946121189
2030,2286.8225110591734
2031,2101.2815376545805
2032,1947.0702427559568
2033,1814.9116166152517
2034,1670.1245835316988
2035,1537.3718942753521
2036,1386.8302011322855
2037,1253.1421093372567
2038,1119.4540175422248
2039,985.765925747193
2040,852.0778339521613
2041,718.3897421571295
2042,584.7016503620977
2043,451.0135585670687
2044,317.3254667720369
2045,183.63737497700455
2046,49.949283181973044
2047,0.0
2048,0.0
2049,0.0
2050,0.0
