year,preset_demand
2010,545.8397641317223
2011,496.8734590728158
2012,494.5579130317434
2013,531.5163427765341
2014,474.0800643849899
2015,463.27386836653034
2016,450.5089646146277
2017,441.65968019341864
2018,440.86999660764997
2019,435.28272909193356
2020,429.4959881579236
2021,420.06912827063405
2022,381.79067220909985
2023,336.3176495865795
2024,302.69091403956963
2025,273.2834757760691
2026,245.96664864628724
2027,222.0187322283577
2028,201.96532909612705
2029,182.63472553728877
2030,166.68737114532803
2031,153.16321833198512
2032,141.92269781792788
2033,132.28960479954173
2034,121.7360223488202
2035,112.05962784176943
2036,101.08658600908164
2037,91.34200965172042
2038,81.59743329435896
2039,71.85285693699753
2040,62.10828057963609
2041,52.36370422227464
2042,42.6191278649132
2043,32.87455150755196
2044,23.129975150190525
2045,13.385398792829038
2046,3.6408224354676175
2047,0.0
2048,0.0
2049,0.0
2050,0.0
