year,max_demand
2010,380.04244576805263
2011,385.7571929414213
2012,391.4719401147899
2013,397.1866872881585
2014,402.9014344615271
2015,408.6161816348957
2016,418.63462729685057
2017,428.6530729588054
2018,438.6715186207603
2019,448.68996428271515
2020,458.70840994467005
2021,457.20329134756884
2022,455.69817275046756
2023,454.1930541533664
2024,452.6879355562652
2025,451.18281695916403
2026,454.47526389032294
2027,457.7677108214818
2028,461.06015775264063
2029,464.35260468379954
2030,467.6450516149584
2031,471.57247045426936
2032,475.4998892935803
2033,479.42730813289126
2034,483.3547269722022
2035,487.28214581151315
2036,489.46927127292577
2037,491.65639673433844
2038,493.84352219575106
2039,496.0306476571638
2040,498.2177731185765
2041,503.1799609933945
2042,508.14214886821253
2043,513.1043367430306
2044,518.0665246178485
2045,523.0287124926665
2046,531.1187249520855
2047,539.2087374115043
2048,547.2987498709234
2049,555.3887623303424
2050,563.4787747897612
