PRODUCT,Hard coal (if no detail),Brown coal (if no detail),Anthracite,Coking coal,Other bituminous coal,Sub-bituminous coal,Lignite,Patent fuel,Coke oven coke,Gas coke,Coal tar,BKB/peat briquettes,Gas works gas,Coke oven gas,Blast furnace gas,Other recovered gases,Peat,Natural Gas,Crude/NGL/feedstocks (if no detail),Crude oil,Natural gas liquids,Refinery feedstocks,Additives/blending components,Other hydrocarbons,Refinery gas,Ethane,Liquefied petroleum gases (LPG),Motor gasoline,Aviation gasoline,Gasoline type jet fuel,Kerosene type jet fuel,Other Kerosene,Gas/diesel oil,Fuel oil,Naphtha,White spirit & SBP,Lubricants,Bitumen,Paraffin waxes,Petroleum coke,Non-specified oil products,Industrial waste,Municipal waste (renewable),Municipal waste (non-renewable),Primary solid biofuels,Biogases,Biogasoline,Biodiesels,Other liquid biofuels,Non-specified primary biofuels and waste,Charcoal,Elec/heat output from non-specified manufactured gases,Heat output from non-specified combustible fuels,Nuclear,Hydro,Geothermal,Solar photovoltaics,Solar thermal,"Tide, wave and ocean",Wind,Other sources,Electricity,Heat,Total,Memo: Renewables
FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Production,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00247734400000E+06,0.00000000000000E+00,3.18859570400000E+04,5.82287583600000E+03,0.00000000000000E+00,1.02568226400000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,3.21532423600000E+04,2.85132803000000E+04,6.02920134000000E+04,1.49036682200000E+04,0.00000000000000E+00,7.28277112800000E+04,1.67308714800000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,3.81128590800000E+04,2.67075972000000E+02,5.56392225600000E+03,1.92076567600000E+04,1.20701257200000E+03,0.00000000000000E+00,4.14285534700000E+04,0.00000000000000E+00,0.00000000000000E+00,9.03117880800000E+03,1.37562426114200E+06,2.49523943400000E+05
Imports,0.00000000000000E+00,0.00000000000000E+00,1.45763442000000E+03,1.23105150300000E+05,1.50153804200000E+05,0.00000000000000E+00,1.95356088000000E+02,0.00000000000000E+00,2.95843474800000E+03,0.00000000000000E+00,0.00000000000000E+00,8.62606404000000E+02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.77894347800000E+06,0.00000000000000E+00,2.46107594200000E+06,2.09693240300000E+05,0.00000000000000E+00,3.75456314200000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.49321552100000E+05,3.12435888800000E+05,0.00000000000000E+00,0.00000000000000E+00,1.49849968100000E+05,1.72970105800000E+04,5.53395732800000E+05,4.80063763400000E+05,1.00949534200000E+06,8.41078715800000E+04,6.46906654800000E+04,1.45935519500000E+04,5.84904333600000E+03,5.88647751500000E+04,6.05729937300000E+05,0.00000000000000E+00,8.03367370800000E+03,7.12417514400000E+03,1.55009989800000E+04,0.00000000000000E+00,9.06379398000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.70006732000000E+02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,7.34502884400000E+04,0.00000000000000E+00,8.38512931744000E+06,3.28684734000000E+04
Exports,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-3.54475422000000E+03,0.00000000000000E+00,-6.42631932000000E+02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.43014698900000E+06,0.00000000000000E+00,-1.67659150000000E+04,-3.87249692400000E+03,0.00000000000000E+00,-1.74405759500000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-9.48860345500000E+04,-1.11298763700000E+06,-2.07217292400000E+03,0.00000000000000E+00,-3.52848473400000E+05,-1.77347405200000E+04,-1.03350161500000E+06,-3.96942176300000E+05,-5.23242441100000E+05,-6.26731721600000E+04,-7.66943048200000E+04,-2.07564378100000E+04,-4.45927694400000E+03,-4.44765020000000E+04,-6.52051980800000E+05,0.00000000000000E+00,-1.70658154800000E+03,-1.51340259600000E+03,-1.07773674800000E+04,0.00000000000000E+00,-7.98632100000000E+02,-5.08731787800000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-7.03714413200000E+04,0.00000000000000E+00,-6.00378093217800E+06,-6.41557599100000E+04
International marine bunkers,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.48930380800000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.06754314600000E+05,-3.85201677300000E+05,0.00000000000000E+00,0.00000000000000E+00,-3.82857739200000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.98177991200000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-5.00255653012000E+05,-1.98177991200000E+03
International aviation bunkers,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.66290192000000E+05,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.66290192000000E+05,0.00000000000000E+00
Stock changes,0.00000000000000E+00,0.00000000000000E+00,-9.62964000000000E-01,-1.31741848800000E+03,-3.51904726800000E+03,0.00000000000000E+00,6.95008800000000E+00,0.00000000000000E+00,-9.56055780000000E+02,0.00000000000000E+00,1.07182080000000E+01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-7.07845528800000E+03,0.00000000000000E+00,-4.53235335100000E+04,1.10843855300000E+04,0.00000000000000E+00,2.93096934000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.36977066800000E+03,5.77481137200000E+03,-1.39713516000000E+02,0.00000000000000E+00,-8.42141325600000E+03,5.14390248000000E+02,-3.23653037800000E+04,-3.54287016000000E+03,-6.57147567600000E+03,7.60155408000000E+02,2.30433098400000E+03,-4.47485184000000E+02,-5.09240484000000E+02,-8.12239200000000E+01,-1.63097212700000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.71616932000000E+02,1.41974388000000E+02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.00513847378000E+05,3.13591320000000E+02
Total primary energy supply,0.00000000000000E+00,0.00000000000000E+00,1.45662958800000E+03,1.21787689940000E+05,1.47370525944433E+05,0.00000000000000E+00,2.02348044000000E+02,0.00000000000000E+00,-1.54237525000000E+03,0.00000000000000E+00,-6.31913724000000E+02,8.62606404000000E+02,0.00000000000000E+00,1.86957690048876E+01,-1.86957650048917E+01,0.00000000000000E+00,0.00000000000000E+00,1.34385998141484E+06,0.00000000000000E+00,2.43087249209600E+06,2.22728046648000E+05,2.39999963014270E-05,3.32928893120000E+04,0.00000000000000E+00,-1.10765338133526E+02,0.00000000000000E+00,5.68052044940000E+04,-7.94776936400000E+05,-2.21188644000000E+03,0.00000000000000E+00,-3.77710068620000E+05,7.67440420000007E+01,-6.19159416170533E+05,-3.05622960396000E+05,4.79681424772000E+05,2.21948548220000E+04,-1.35279276140000E+04,-6.61037104600000E+03,8.80567776000000E+02,1.43070910980000E+04,-6.26317647100000E+04,0.00000000000000E+00,3.84809367395795E+04,3.41244635473936E+04,6.10988796114877E+04,1.38361630662930E+04,8.32088818800000E+03,2.01161086240000E+04,1.67308714800000E+03,0.00000000000000E+00,2.70006732000000E+02,0.00000000000000E+00,0.00000000000000E+00,3.81129176929326E+04,2.67075972000000E+02,5.56392225600000E+03,1.92076148880000E+04,1.20701257200000E+03,0.00000000000000E+00,4.14285534720000E+04,0.00000000000000E+00,3.07880527799996E+03,-7.47502586390037E+02,2.97788164391591E+06,2.16568426500000E+05
Transfers,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-3.75704591400000E+04,-2.78805710900000E+04,5.02654647600000E+03,-2.82222977000000E+04,0.00000000000000E+00,1.11619166900000E+05,0.00000000000000E+00,-1.14180734900000E+04,7.96714671200000E+05,-2.00966400000000E+00,0.00000000000000E+00,-1.76289400800000E+03,-1.00606710600000E+04,1.07188360200000E+04,-5.93471782400000E+04,-6.83328842200000E+05,-2.44505351900000E+04,-3.12247357200000E+03,-8.72947800000000E+01,4.11688044000000E+02,0.00000000000000E+00,-2.29403145600000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.42972939460001E+04,0.00000000000000E+00
Statistical differences,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-3.47504400000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-8.83121724000000E+03,0.00000000000000E+00,-6.99195600000000E+00,-1.08856800000000E+00,0.00000000000000E+00,-3.29810983200000E+03,0.00000000000000E+00,4.56779880000000E+01,0.00000000000000E+00,-1.25604000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.04670000000000E+00,1.11183823400000E+04,0.00000000000000E+00,4.18680000000000E-02,0.00000000000000E+00,8.37360000000000E-02,0.00000000000000E+00,-4.18680000000000E-02,-4.18680000000000E-02,5.55144559200000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,7.61997600000000E+00,2.53761948000000E+02,0.00000000000000E+00,0.00000000000000E+00,1.67472000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,6.42510514800000E+03,3.39047064000000E+02,1.15991944520000E+04,2.61549396000000E+02
Transformation processes,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.21787689940000E+05,-1.47367050900433E+05,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.80616083000000E+03,0.00000000000000E+00,2.77145226000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.41588557309951E+04,1.29012281550049E+04,0.00000000000000E+00,0.00000000000000E+00,-5.30406346442120E+05,0.00000000000000E+00,-2.39329504100000E+06,-1.33862421150000E+05,-5.02654650000000E+03,-1.77248178000000E+03,0.00000000000000E+00,8.13300798201335E+04,0.00000000000000E+00,3.86526632000000E+04,1.72958508300000E+05,2.24349678000000E+03,0.00000000000000E+00,3.81000265400000E+05,1.24484449700000E+04,8.86538679996533E+05,3.65277072944000E+05,4.11321489660000E+05,3.56183636400000E+03,2.31817673180000E+04,1.05588583900000E+04,1.76599224000000E+03,1.56089346800000E+04,9.60962290900000E+04,0.00000000000000E+00,-3.66440201075795E+04,-3.24955052713936E+04,-3.33547401099448E+04,-1.25101197702930E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-3.81129176929326E+04,-2.67075972000000E+02,0.00000000000000E+00,-1.92076148880000E+04,0.00000000000000E+00,0.00000000000000E+00,-4.14285534720000E+04,0.00000000000000E+00,4.35821554692000E+05,1.69064421986345E+05,-4.07470132189685E+05,-1.44452638700000E+05
Main activity producer electricity plants,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.28275547394979E+05,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.62313862400000E+03,-1.29412732000000E+04,0.00000000000000E+00,0.00000000000000E+00,-2.30204655479411E+05,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-7.52387897142857E+03,-1.34753039492521E+02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-3.81129176929326E+04,-2.67075972000000E+02,0.00000000000000E+00,-2.12358682800000E+03,0.00000000000000E+00,0.00000000000000E+00,-4.14285534720000E+04,0.00000000000000E+00,2.53328028048000E+05,0.00000000000000E+00,-2.09307352626244E+05,-4.76798226800000E+04
Autoproducer electricity plants,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.70840280600000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.70840280600000E+04,0.00000000000000E+00,0.00000000000000E+00,-2.13215720800000E+04
