year,preset_demand
2010,2289.727831075635
2011,2084.3204590849405
2012,2074.6070403075187
2013,2229.6429148266916
2014,1988.7050905995986
2015,1943.3744837119068
2016,1889.827348998797
2017,1852.705735375469
2018,1849.3931139746546
2019,1825.9552430625727
2020,1801.680606734264
2021,1762.136138078865
2022,1601.5629223950957
2023,1410.809422368318
2024,1269.7495778685536
2025,1146.3891445375618
2026,1031.798556885451
2027,931.3401177579314
2028,847.2186625673432
2029,766.1292589205242
2030,699.2321517788632
2031,642.500064592635
2032,595.3475221285386
2033,554.9379319283341
2034,510.66700657094833
2035,470.0757721772687
2036,424.04526848937843
2037,383.16801997490927
2038,342.2907714604392
2039,301.41352294596913
2040,260.53627443149907
2041,219.65902591702903
2042,178.781777402559
2043,137.9045288880898
2044,97.02728037361975
2045,56.15003185914951
2046,15.272783344679544
2047,0.0
2048,0.0
2049,0.0
2050,0.0
